,Quartier,AgeBatiment,NombreUtilisations,PremierTypePropriete,NombreBatiments,NombreEtages,SurfacePlancherTotal,SurfaceTotaleParking,SurfaceTotaleHorsParking,ListeUtilisationsBatiment,UtilisationPrincipale,SurfaceUtilisationPrincipale,UtilisationSecondaire,SurfaceUtilisationSecondaire,UtilisationTertiaire,SurfaceUtilisationTertiaire,Conformité,ConsoSite/S(kBtu/sf),ConsoSiteNorm/S(kBtu/sf),ConsoSource/S(kBtu/sf),ConsoSourceNorm/S(kBtu/sf),ConsoSiteTot(kBtu),ConsoSiteTotNorm(kBtu),Vapeur(kBtu),Électricité(kBtu),GazNaturel(kBtu),EmissionGES,IntensiteGES/S,TrancheAge,Pertes/S(kBtu/sf),ProportionVapeur,ProportionElectricité,ProportionGazNaturel,Latitude,Longitude,Zone,clusters_kmeans
2683,DOWNTOWN,116,5,Other,1.0,1,21420,0,21420,"Bar/Nightclub, Food Sales, Museum, Retail Store, Supermarket/Grocery Store",Museum,10420.0,Bar/Nightclub,5000.0,Supermarket/Grocery Store,2000.0,Compliant,41.70000076,41.79999924,121.5999985,119.6999969,810636.875,812371.625,0.0,722467.0,88170.0,9.72,0.45,"[87,116[",79.89999774,0.0,0.8912338215554283,0.1087663326443174,47.60135,-122.33327,Centre,0
2684,DOWNTOWN,116,1,Small- and Mid-Sized Office,1.0,1,20880,0,20880,Office,Office,20880.0,Aucune,0.0,Aucune,0.0,Compliant,32.70000076,32.70000076,102.8000031,102.8000031,683274.0,683274.0,0.0,683274.0,0.0,4.76,0.23,"[87,116[",70.10000234,0.0,1.0,0.0,47.6011,-122.33197,Centre,0
2686,DOWNTOWN,50,2,Mixed Use Property,1.0,3,26000,0,26000,"Office, Other - Entertainment/Public Assembly",Office,13000.0,Other - Entertainment/Public Assembly,13000.0,Aucune,0.0,Compliant,40.90000153,40.90000153,108.9000015,108.9000015,1063035.875,1063035.875,0.0,820061.0,242975.0,18.62,0.72,"[29,58[",67.99999997,0.0,0.7714330431228391,0.2285670744649139,47.59938,-122.33197,Centre,1
2687,DOWNTOWN,116,2,Small- and Mid-Sized Office,1.0,3,38675,0,38675,"Office, Restaurant",Office,12100.0,Restaurant,4281.0,Aucune,0.0,Compliant,118.4000015,119.4000015,287.6000061,285.2999878,1938776.75,1956121.125,0.0,1280095.0,658682.0,43.91,1.14,"[87,116[",169.20000459999997,0.0,0.6602591040974677,0.3397410248498183,47.59954,-122.33201,Centre,0
2688,DOWNTOWN,87,2,Small- and Mid-Sized Office,1.0,4,49951,0,49951,"Office, Other",Office,32039.0,Other,24035.0,Aucune,0.0,Compliant,91.59999847,101.4000015,175.1999969,185.5,5134446.0,5683758.0,382080.0,2092919.0,2659447.0,185.33,3.71,"[87,116[",83.59999843,0.0744150391298301,0.4076231398674755,0.5179618210026944,47.59986,-122.33195,Centre,0
2691,SOUTHEAST,6,1,Medical Office,1.0,2,25880,0,25880,Medical Office,Medical Office,25880.0,Aucune,0.0,Aucune,0.0,Compliant,75.0,75.59999847,224.6000061,225.1999969,1941728.75,1956483.5,0.0,1805820.0,135908.0,19.81,0.77,"[0,29[",149.6000061,0.0,0.9300063152487184,0.0699932984975373,47.5195,-122.26935,Sud,1
2695,NORTHEAST,89,2,Worship Facility,1.0,3,41013,0,41013,"Office, Worship Facility",Worship Facility,32098.0,Office,2310.0,Aucune,0.0,Compliant,31.39999962,34.59999847,59.29999924,62.70000076,1080821.0,1191549.25,0.0,432910.0,647911.0,37.43,0.91,"[87,116[",27.89999962,0.0,0.4005381094556823,0.5994618905443176,47.66517,-122.31037,Nord,0
2697,NORTHEAST,12,2,Other,1.0,2,21075,0,21075,"Office, Social/Meeting Hall",Social/Meeting Hall,18075.0,Office,3000.0,Aucune,0.0,Compliant,75.0,81.40000153,143.3999939,149.1000061,1581036.75,1715969.625,0.0,652060.0,928977.0,53.88,2.56,"[0,29[",68.3999939,0.0,0.4124255808728039,0.5875745772512878,47.66453,-122.30999,Nord,1
2699,NORTHEAST,66,1,Worship Facility,1.0,3,46485,0,46485,Worship Facility,Worship Facility,63922.0,Aucune,0.0,Aucune,0.0,Compliant,24.20000076,26.39999962,50.20000076,52.59999847,1544995.75,1689227.75,0.0,759192.0,785803.0,47.03,1.01,"[58,87[",26.0,0.0,0.4913877594808917,0.5086117550808796,47.67842,-122.31949,Nord,0
2704,NORTHWEST,51,2,Small- and Mid-Sized Office,1.0,4,56896,0,56896,"Office, Parking",Office,40768.0,Parking,16128.0,Aucune,0.0,Compliant,34.40000153,37.0,87.19999695,89.90000153,1402048.5,1507071.5,0.0,997123.0,404925.0,28.46,0.5,"[29,58[",52.79999542,0.0,0.7111900907850192,0.2888095525939366,47.67819,-122.3231,Nord,1
2706,NORTHWEST,38,1,Worship Facility,1.0,2,27500,0,27500,Worship Facility,Worship Facility,27500.0,Aucune,0.0,Aucune,0.0,Compliant,21.0,23.79999924,48.20000076,52.40000153,577123.125,654455.1875,0.0,343669.0,233454.0,14.79,0.54,"[29,58[",27.20000076,0.0,0.5954864484073481,0.4045133350010884,47.67783,-122.32577,Nord,1
2707,DOWNTOWN,86,2,Small- and Mid-Sized Office,1.0,2,36630,0,36630,"Distribution Center, Office",Office,22000.0,Distribution Center,11000.0,Aucune,0.0,Compliant,16.39999962,16.39999962,51.59999847,51.59999847,541943.3125,541943.3125,0.0,541943.0,0.0,3.78,0.1,"[58,87[",35.19999885,0.0,0.999999423371425,0.0,47.59856,-122.33248,Centre,0
2708,DOWNTOWN,116,2,Small- and Mid-Sized Office,0.0,3,26830,0,26830,"Office, Other",Office,16838.0,Other,10000.0,Aucune,0.0,Compliant,78.19999695,79.69999695,167.5,169.0,2099386.75,2139205.25,0.0,1095970.0,1003417.0,60.93,2.27,"[87,116[",89.30000305,0.0,0.5220429251542147,0.4779571939281792,47.59954,-122.33115,Centre,0
2709,DOWNTOWN,110,1,Small- and Mid-Sized Office,1.0,5,41920,0,41920,Office,Office,41920.0,Aucune,0.0,Aucune,0.0,Compliant,26.29999924,26.29999924,82.69999695,82.69999695,1103594.75,1103594.75,0.0,1103595.0,0.0,7.69,0.18,"[87,116[",56.39999771,0.0,1.0000002265324297,0.0,47.59971,-122.33065,Centre,0
2710,DOWNTOWN,111,1,Small- and Mid-Sized Office,1.0,5,36879,0,36879,Office,Office,44000.0,Aucune,0.0,Aucune,0.0,Compliant,34.90000153,37.79999924,93.0,96.69999695,1537570.25,1664247.375,0.0,1186017.0,351553.0,26.94,0.73,"[87,116[",58.09999847,0.0,0.7713579265727859,0.2286419108330172,47.60048,-122.33157,Centre,0
2711,DOWNTOWN,112,1,Other,1.0,6,29820,0,29820,Other - Lodging/Residential,Other - Lodging/Residential,29820.0,Aucune,0.0,Aucune,0.0,Compliant,53.70000076,54.5,131.3999939,131.3999939,1601955.625,1624991.375,0.0,1069795.0,532160.0,35.72,1.2,"[87,116[",77.69999314,0.0,0.6678056391231186,0.332193970728746,47.60055,-122.33057,Centre,0
2715,DOWNTOWN,111,1,Small- and Mid-Sized Office,0.0,2,33640,0,33640,Office,Office,27322.0,Aucune,0.0,Aucune,0.0,Compliant,39.5,41.90000153,124.0,131.5,1078535.75,1144343.125,0.0,1078536.0,0.0,7.52,0.22,"[87,116[",84.5,0.0,1.000000231795747,0.0,47.60026,-122.3299,Centre,0
2716,DOWNTOWN,110,3,Warehouse,1.0,4,43484,0,43484,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,26416.0,Retail Store,9531.0,Office,7537.0,Compliant,36.0,36.0,113.1999969,113.1999969,1567040.75,1567040.75,0.0,1567041.0,0.0,10.92,0.25,"[87,116[",77.1999969,0.0,1.0000001595363746,0.0,47.59986,-122.32987,Centre,0
2720,DOWNTOWN,116,3,Mixed Use Property,1.0,3,22480,0,22480,"Office, Other, Retail Store",Office,10800.0,Other,10800.0,Retail Store,7200.0,Compliant,34.09999847,34.09999847,107.0,107.0,981009.125,981009.125,0.0,981009.0,0.0,6.84,0.3,"[87,116[",72.90000153,0.0,0.9999998725801864,0.0,47.599,-122.32717,Centre,0
2721,DOWNTOWN,91,2,Hotel,1.0,4,33018,0,33018,"Hotel, Retail Store",Hotel,23193.0,Retail Store,6165.0,Aucune,0.0,Compliant,165.5,175.5,303.7999878,312.1000061,4857581.5,5153234.0,0.0,1827547.0,3030034.0,173.67,5.26,"[87,116[",138.2999878,0.0,0.3762256999702424,0.6237741970978768,47.5985,-122.32677,Centre,0
2723,DOWNTOWN,46,1,Small- and Mid-Sized Office,1.0,2,26510,0,26510,Office,Office,30800.0,Aucune,0.0,Aucune,0.0,Compliant,32.0,33.0,94.30000305,95.30000305,987063.6875,1017753.188,0.0,893799.0,93265.0,11.18,0.42,"[29,58[",62.30000305,0.0,0.905512999129552,0.0944873174660272,47.5962,-122.32548,Centre,1
2737,LAKE UNION,78,3,Warehouse,1.0,1,40028,0,40028,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,33222.0,Retail Store,10208.0,Office,6200.0,Compliant,19.0,19.0,59.40000153,59.40000153,942415.1875,942415.1875,0.0,938199.0,4216.0,6.76,0.17,"[58,87[",40.40000153,0.0,0.9955261889282744,0.0044736121148302,47.65429,-122.32618,Nord,0
2738,LAKE UNION,9,2,Small- and Mid-Sized Office,1.0,3,44510,18228,26282,"Office, Parking",Office,26282.0,Parking,18228.0,Aucune,0.0,Compliant,83.30000305,85.59999847,261.3999939,268.8999939,2188051.25,2250450.5,0.0,2188051.0,0.0,15.25,0.34,"[0,29[",178.09999085000004,0.0,0.9999998857430784,0.0,47.65373,-122.32721,Nord,1
2739,NORTH,62,1,Worship Facility,1.0,1,21624,0,21624,Worship Facility,Worship Facility,21624.0,Aucune,0.0,Aucune,0.0,Compliant,30.79999924,33.79999924,62.59999847,67.09999847,666687.5,730124.5,0.0,313117.0,353571.0,20.96,0.97,"[58,87[",31.799999230000005,0.0,0.4696608230992781,0.530339926877285,47.71705,-122.28577,Nord,0
2747,DOWNTOWN,23,2,Small- and Mid-Sized Office,0.0,3,21600,0,21600,"Office, Restaurant",Office,11600.0,Restaurant,10000.0,Aucune,0.0,Compliant,71.30000305,70.09999847,178.3000031,174.6999969,1539176.625,1514428.75,0.0,1069041.0,470135.0,32.42,1.5,"[0,29[",107.00000005,0.0,0.6945538170448762,0.3054457768938636,47.59819,-122.32599,Centre,1
2748,DOWNTOWN,107,3,Mixed Use Property,1.0,3,20620,0,20620,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,10060.0,Retail Store,5280.0,Social/Meeting Hall,5280.0,Compliant,36.20000076,38.40000153,79.59999847,83.5,747456.875,791926.875,0.0,410059.0,337398.0,20.78,1.01,"[87,116[",43.39999771,0.0,0.5486055633644416,0.4513946038692867,47.59769,-122.32537,Centre,0
2751,DOWNTOWN,106,1,Hotel,1.0,5,40552,0,40552,Hotel,Hotel,40552.0,Aucune,0.0,Aucune,0.0,Compliant,29.60000038,34.0,42.79999924,47.40000153,1200180.875,1377497.25,0.0,227435.0,972746.0,53.25,1.31,"[87,116[",13.199998859999996,0.0,0.1895006033986335,0.8104995007523346,47.59983,-122.32598,Centre,0
2759,DOWNTOWN,107,3,Small- and Mid-Sized Office,1.0,3,31432,0,31432,"Multifamily Housing, Office, Other",Office,23059.0,Other,7125.0,Multifamily Housing,1248.0,Compliant,45.79999924,45.79999924,143.8000031,143.8000031,1439572.375,1439572.375,0.0,1439572.0,0.0,10.04,0.32,"[87,116[",98.00000386,0.0,0.9999997395059764,0.0,47.60105,-122.32542,Centre,0
2761,DOWNTOWN,99,2,Retail Store,1.0,2,24550,0,24550,"Office, Retail Store",Retail Store,13500.0,Office,11050.0,Aucune,0.0,Compliant,39.79999924,42.0,16.39999962,17.70000076,977230.3125,1031447.625,0.0,90201.0,114794.0,6.73,0.27,"[87,116[",-23.39999962,0.0,0.0923027037190887,0.1174687261862847,47.59935,-122.32468,Centre,0
2770,CENTRAL,108,2,Other,1.0,3,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,13364.0,Office,8420.0,Aucune,0.0,Compliant,47.20000076,47.20000076,91.19999695,91.19999695,1028277.313,1028277.313,0.0,433559.0,594718.0,34.61,1.34,"[87,116[",43.99999619,0.0,0.4216362595174751,0.5783634360899296,47.60285,-122.31458,Centre,0
2774,NORTHEAST,92,1,Other,1.0,3,20686,0,20686,Other - Lodging/Residential,Other - Lodging/Residential,20686.0,Aucune,0.0,Aucune,0.0,Compliant,58.40000153,63.90000153,108.1999969,116.0,1207504.0,1321763.125,0.0,464268.0,743236.0,42.71,2.06,"[87,116[",49.799995370000005,0.0,0.3844856828631623,0.6155143171368377,47.66192,-122.30998,Nord,0
2775,NORTHEAST,87,1,Residence Hall,1.0,3,22124,0,22124,Residence Hall/Dormitory,Residence Hall/Dormitory,22124.0,Aucune,0.0,Aucune,0.0,Compliant,28.79999924,29.5,90.5,92.5,637685.0,652060.0,0.0,637685.0,0.0,4.45,0.2,"[87,116[",61.70000076,0.0,1.0,0.0,47.6617,-122.31007,Nord,0
2778,NORTHEAST,90,1,Residence Hall,1.0,3,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,Aucune,0.0,Aucune,0.0,Compliant,58.0,63.79999924,91.80000305,98.69999695,1594504.875,1753311.875,0.0,406046.0,1188459.0,65.95,2.4,"[87,116[",33.80000305,0.0,0.254653344976446,0.7453467334177953,47.66289,-122.30863,Nord,0
2779,NORTHEAST,90,1,Residence Hall,1.0,4,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616.0,Aucune,0.0,Aucune,0.0,Compliant,70.09999847,75.0,139.5,145.6999969,1656420.25,1771038.0,0.0,743927.0,912493.0,53.65,2.27,"[87,116[",69.40000153,0.0,0.4491173058286385,0.5508825432434794,47.66164,-122.30874,Nord,0
2781,NORTHEAST,40,1,Residence Hall,1.0,3,33448,0,33448,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,Aucune,0.0,Aucune,0.0,Compliant,29.89999962,32.09999847,93.69999695,100.8000031,998633.5,1073833.25,0.0,998633.0,0.0,6.96,0.21,"[29,58[",63.79999733,0.0,0.9999994993158152,0.0,47.66238,-122.30801,Nord,1
2782,EAST,11,6,Mixed Use Property,0.0,2,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,11074.0,Fitness Center/Health Club/Gym,8183.0,Parking,6569.0,Compliant,99.19999695,112.1999969,178.3000031,193.6000061,2217620.0,2506557.5,0.0,791940.0,1425680.0,81.24,2.75,"[0,29[",79.10000615,0.0,0.3571125801534979,0.6428874198465021,47.60153,-122.31986,Centre,1
2783,CENTRAL,29,1,Senior Care Community,1.0,2,74840,0,74840,Senior Care Community,Senior Care Community,74840.0,Aucune,0.0,Aucune,0.0,Compliant,110.5,113.4000015,230.8000031,237.5,8268496.5,8485438.0,0.0,4111042.0,4157454.0,249.46,3.33,"[29,58[",120.3000031,0.0,0.4971934135788773,0.5028065259506369,47.60133,-122.31088,Centre,1
2784,CENTRAL,103,3,Other,1.0,3,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,Social/Meeting Hall,4625.0,Other - Education,1665.0,Compliant,80.09999847,93.19999695,123.0999985,138.3999939,2473302.0,2879554.5,0.0,576892.0,1896410.0,104.74,4.99,"[87,116[",43.00000003,0.0,0.233247698825295,0.7667523011747049,47.60133,-122.31088,Centre,0
2785,CENTRAL,91,1,K-12 School,1.0,2,22344,0,22344,K-12 School,K-12 School,22344.0,Aucune,0.0,Aucune,0.0,Compliant,68.09999847,74.5,123.5,131.1000061,1522596.75,1663727.125,0.0,555586.0,967011.0,55.23,2.47,"[87,116[",55.40000153,0.0,0.3648937251442314,0.6351064390489471,47.6032,-122.30596,Centre,0
2789,EAST,95,1,University,1.0,3,31900,0,31900,College/University,College/University,26000.0,Aucune,0.0,Aucune,0.0,Compliant,94.80000305,105.3000031,160.1999969,171.1999969,2466100.0,2737986.0,0.0,753713.0,1712387.0,96.2,3.02,"[87,116[",65.39999385,0.0,0.3056295365151453,0.6943704634848546,47.62531,-122.32303,Centre,0
2790,BALLARD,66,4,Other,1.0,2,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,18489.0,Fitness Center/Health Club/Gym,8946.0,Pre-school/Daycare,1445.0,Compliant,54.90000153,61.09999847,103.9000015,112.1999969,1631479.125,1816709.0,0.0,658940.0,972539.0,56.25,1.91,"[58,87[",48.999999970000005,0.0,0.4038911622605039,0.5961087611219053,47.68475,-122.38257,Nord,0
2791,DOWNTOWN,107,3,Mixed Use Property,1.0,3,49299,0,49299,"Multifamily Housing, Office, Restaurant",Office,24099.0,Multifamily Housing,23632.0,Restaurant,5320.0,Compliant,89.19999695,90.90000153,0.0,0.0,4729846.5,4821852.0,0.0,1323792.0,0.0,9.23,0.19,"[87,116[",-89.19999695,0.0,0.2798805415778292,0.0,47.59737,-122.32487,Centre,0
2795,SOUTHWEST,19,2,Supermarket / Grocery Store,1.0,1,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,30899.0,Office,942.0,Aucune,0.0,Compliant,412.7000122,426.6000061,851.0999756,865.7999878,13140574.0,13584036.0,0.0,6365315.0,6775259.0,404.21,12.69,"[0,29[",438.3999634,0.0,0.4844015946335373,0.5155984053664627,47.58217,-122.38479,Sud,2
2798,EAST,28,5,Mixed Use Property,1.0,2,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,11021.0,Fitness Center/Health Club/Gym,8164.0,Office,7280.0,Compliant,130.1000061,134.6000061,280.7000122,285.3999939,2735811.5,2830649.5,0.0,1450920.0,1284891.0,78.36,3.73,"[0,29[",150.6000061,0.0,0.530343556198956,0.4696562610399145,47.627,-122.29153,Centre,1
2800,NORTHEAST,17,4,Mixed Use Property,1.0,2,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,24288.0,Retail Store,16710.0,Office,16128.0,Compliant,172.1000061,172.1000061,540.5,540.5,5652231.0,5652231.0,0.0,5652230.0,0.0,39.4,1.2,"[0,29[",368.3999939,0.0,0.99999982307871,0.0,47.66272,-122.31798,Nord,2
2801,NORTHEAST,62,1,Worship Facility,1.0,2,20039,0,20039,Worship Facility,Worship Facility,20039.0,Aucune,0.0,Aucune,0.0,Non-Compliant,5.199999809,5.199999809,16.39999962,16.39999962,104722.2969,104722.2969,0.0,104722.0,0.0,0.73,0.04,"[58,87[",11.199999810999998,0.0,0.9999971648826584,0.0,47.66146,-122.2788,Nord,0
2803,GREATER DUWAMISH,56,1,Warehouse,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,41256.0,Aucune,0.0,Aucune,0.0,Compliant,33.20000076,37.09999847,82.0,86.09999847,1368120.5,1529218.125,0.0,931104.0,437016.0,29.7,0.67,"[29,58[",48.79999924,0.0,0.6805716309345559,0.31942800360056,47.54761,-122.32759,Sud,1
2804,GREATER DUWAMISH,47,3,Small- and Mid-Sized Office,1.0,1,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,Non-Refrigerated Warehouse,10234.0,Parking,0.0,Compliant,43.20000076,46.40000153,108.3000031,111.8000031,1295485.25,1394293.5,0.0,904631.0,390854.0,27.06,0.77,"[29,58[",65.10000234,0.0,0.6982950983038981,0.3017047087182197,47.54494,-122.32543,Sud,1
2805,NORTHEAST,66,1,Residence Hall,1.0,3,29084,0,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,Aucune,0.0,Aucune,0.0,Compliant,62.79999924,67.0,111.0,116.5,1632498.625,1741865.25,0.0,560665.0,1071834.0,60.83,2.09,"[58,87[",48.20000076,0.0,0.3434397992218829,0.6565604304873457,47.66281,-122.30819,Nord,0
2815,SOUTHEAST,53,2,Worship Facility,1.0,2,22952,0,22952,"Parking, Worship Facility",Worship Facility,22962.0,Parking,0.0,Aucune,0.0,Compliant,20.5,23.70000076,32.79999924,36.70000076,470666.6875,545136.5,0.0,123878.0,346789.0,19.28,0.84,"[29,58[",12.299999239999998,0.0,0.263196872202688,0.7368037917491239,47.58671,-122.30201,Sud,1
2829,GREATER DUWAMISH,40,1,Warehouse,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,Aucune,0.0,Aucune,0.0,Compliant,28.10000038,31.20000076,56.09999847,60.09999847,592088.125,657383.1875,0.0,266815.0,325273.0,19.14,0.91,"[29,58[",27.99999809,0.0,0.4506339322377053,0.5493658566450729,47.54443,-122.32688,Sud,1
2830,GREATER DUWAMISH,65,1,Warehouse,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,Aucune,0.0,Aucune,0.0,Compliant,44.0,51.29999924,81.80000305,89.40000153,1321065.0,1539819.875,0.0,510536.0,810529.0,46.61,1.66,"[58,87[",37.80000305,0.0,0.3864578957129286,0.6135421042870715,47.54491,-122.32758,Sud,0
2831,GREATER DUWAMISH,42,1,Distribution Center,1.0,1,25620,0,25620,Distribution Center,Distribution Center,25620.0,Aucune,0.0,Aucune,0.0,Compliant,21.5,25.5,38.0,43.09999847,550324.1875,652579.875,0.0,189949.0,360375.0,20.46,0.8,"[29,58[",16.5,0.0,0.345158370855724,0.6548412884360094,47.54333,-122.32792,Sud,1
2832,DOWNTOWN,24,1,Warehouse,1.0,3,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,Aucune,0.0,Aucune,0.0,Compliant,49.09999847,49.09999847,154.1999969,154.1999969,1632472.0,1632472.0,0.0,1632472.0,0.0,11.38,0.34,"[0,29[",105.09999843,0.0,1.0,0.0,47.59775,-122.32219,Centre,1
2833,EAST,104,1,K-12 School,1.0,4,27800,0,27800,K-12 School,K-12 School,11093.0,Aucune,0.0,Aucune,0.0,Compliant,106.5,115.0,211.3999939,220.1999969,1181428.75,1275996.25,0.0,528460.0,652969.0,38.36,1.38,"[87,116[",104.8999939,0.0,0.4473058574205173,0.5526943541876732,47.60745,-122.32542,Centre,0
2835,DOWNTOWN,16,3,Large Office,1.0,6,706176,0,706176,"Bank Branch, Office, Parking",Office,222807.0,Parking,78049.0,Bank Branch,5171.0,Compliant,58.20000076,59.09999847,182.8000031,185.6000061,13270687.0,13473994.0,0.0,13270685.0,0.0,92.52,0.13,"[0,29[",124.60000234,0.0,0.9999998492919018,0.0,47.60331,-122.33389,Centre,3
2839,SOUTHWEST,18,1,Supermarket / Grocery Store,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,Aucune,0.0,Aucune,0.0,Compliant,273.7000122,283.2999878,651.2999878,661.4000244,8687690.0,8992072.0,0.0,5528496.0,3159194.0,206.33,6.12,"[0,29[",377.5999756000001,0.0,0.6363597227801636,0.3636402772198363,47.54427,-122.38609,Sud,2
2841,MAGNOLIA / QUEEN ANNE,55,3,Mixed Use Property,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,Other,16200.0,Office,3000.0,Compliant,57.79999924,65.90000153,86.90000153,98.0,2171751.5,2477406.25,0.0,472249.0,1699502.0,93.55,2.49,"[29,58[",29.10000229,0.0,0.2174507534586715,0.7825490163124096,47.65532,-122.37133,Nord,1
2862,EAST,104,1,Other,1.0,3,33708,0,33708,Other,Other,33708.0,Aucune,0.0,Aucune,0.0,Compliant,23.29999924,24.79999924,60.40000153,62.20000076,786324.0,835610.875,166488.4063,567086.0,52750.0,19.61,0.58,"[87,116[",37.10000229,0.2117300327854675,0.7211861777079168,0.067084306214741,47.61314,-122.32262,Centre,0
2881,NORTH,68,1,Other,1.0,2,47237,0,47237,Other,Other,47661.0,Aucune,0.0,Aucune,0.0,Compliant,125.5,125.8000031,394.1000061,395.0,5981430.0,5996179.5,0.0,5981430.0,0.0,41.7,0.88,"[58,87[",268.6000061,0.0,1.0,0.0,47.73368,-122.31366,Nord,0
2896,NORTHEAST,19,2,Supermarket / Grocery Store,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,Parking,0.0,Aucune,0.0,Compliant,335.5,346.7000122,761.2999878,773.0999756,13906080.0,14368231.0,0.0,8112028.0,5794050.0,364.27,4.76,"[0,29[",425.79998780000005,0.0,0.5833439761600682,0.416655880017949,47.68217,-122.31675,Nord,2
2897,NORTHEAST,78,1,Worship Facility,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,Aucune,0.0,Aucune,0.0,Compliant,36.59999847,44.5,60.79999924,69.09999847,964236.0,1172287.125,0.0,282478.0,681758.0,38.18,1.45,"[58,87[",24.200000769999995,0.0,0.2929552516188983,0.7070447483811018,47.66295,-122.31494,Nord,0
2901,CENTRAL,60,4,Small- and Mid-Sized Office,6.0,2,75868,0,75868,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,Restaurant,12622.0,Retail Store,6662.0,Compliant,47.5,47.5,149.1999969,149.1999969,3605749.75,3605749.75,0.0,3605750.0,0.0,25.14,0.33,"[58,87[",101.6999969,0.0,1.000000069333708,0.0,47.60207,-122.28481,Centre,1
2904,EAST,69,5,Mixed Use Property,1.0,2,21656,0,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,Other - Public Services,5561.0,Restaurant,5090.0,Compliant,74.30000305,74.30000305,148.1000061,148.1000061,1607972.25,1607972.25,0.0,726238.0,881734.0,51.89,2.4,"[58,87[",73.80000305,0.0,0.4516483415680836,0.5483515029565964,47.62164,-122.31238,Centre,0
2912,MAGNOLIA / QUEEN ANNE,95,1,Distribution Center,1.0,3,23040,0,23040,Distribution Center,Distribution Center,23040.0,Aucune,0.0,Aucune,0.0,Compliant,18.29999924,20.5,57.40000153,64.40000153,421430.0,472415.4063,0.0,421430.0,0.0,2.94,0.13,"[87,116[",39.10000229,0.0,1.0,0.0,47.63319,-122.36294,Centre,0
